anime_id,mal_id,title,title_english,title_japanese,type,source,genres,tags
173,173,Tactics,None,タクティクス,TV,MANGA,"Comedy, Drama, Fantasy, Mystery","Shounen, Super Power, Historical"
174,174,Tenjou Tenge,Tenjou Tenge,天上天下,TV,MANGA,"Action, Comedy, Ecchi","Martial Arts, School, Shounen"
175,175,Tokyo Underground,Tokyo Underground,東京アンダーグラウンド,TV,MANGA,"Action, Adventure, Romance, Sci-Fi","Shounen, Super Power"
176,176,Triangle Heart: Sweet Songs Forever,None,とらいあんぐるハート -Sweet Songs Forever-,OVA,None,"Adventure, Romance","Idol, Primarily Female Cast"
177,177,Tsubasa Chronicle,Tsubasa Chronicle,ツバサ・クロニクル,TV,MANGA,"Adventure, Fantasy, Romance","Magic, Crossover"
178,178,Ultra Maniac,Ultramaniac - Magical Girl,ウルトラマニアック,TV,MANGA,"Comedy, Mahou Shoujo, Romance","Magic, School, Shoujo"
179,179,Ultra Maniac OVA,None,ウルトラマニアック,OVA,None,"Comedy, Romance","Magic, School"
180,180,Vandread,None,ヴァンドレッド,TV,ORIGINAL,"Action, Ecchi, Mecha, Sci-Fi","Space, Primarily Female Cast, Shounen, Male Protagonist, CGI"
181,181,Vandread: The Second Stage,None,ヴァンドレッド the second stage,TV,ORIGINAL,"Action, Ecchi, Mecha, Sci-Fi","Space, Primarily Female Cast, Shounen, Male Protagonist, CGI"
182,182,Escaflowne,Escaflowne,天空のエスカフローネ,TV,ORIGINAL,"Adventure, Fantasy, Mecha, Romance","Isekai, Female Protagonist, Super Robot, Shoujo, Swordplay, Love Triangle, Lost Civilization, Robots"
183,183,Whistle!,None,ホイッスル！,TV,MANGA,Sports,"Football, School, Shounen"
184,184,Xenosaga: The Animation,None,ゼノサーガ THE ANIMATION,TV,VIDEO_GAME,"Action, Mecha, Sci-Fi",Shounen
185,185,Initial D First Stage,None,頭文字〈イニシャル〉D,TV,MANGA,"Sports, Action, Drama","Cars, CGI, Seinen, Male Protagonist"
186,186,Initial D Second Stage,None,頭文字〈イニシャル〉D SECOND STAGE,TV,MANGA,"Sports, Action, Drama","Cars, Seinen, CGI, Male Protagonist"
187,187,Initial D Third Stage,None,頭文字〈イニシャル〉D THIRD STAGE,MOVIE,MANGA,"Sports, Action, Drama, Romance","Cars, Seinen, Male Protagonist, CGI"
188,188,Gosenzo San'e,Masquerade,御先祖賛江,OVA,None,"Comedy, Hentai, Mystery, Supernatural",Male Protagonist
189,189,Love Hina,Love Hina,ラブひな,TV,MANGA,"Comedy, Ecchi, Romance, Slice of Life","Harem, College, Shounen, Male Protagonist, Primarily Female Cast"
190,190,Love Hina Again,None,ラブ ひな Again,OVA,None,"Comedy, Drama, Romance",Shounen
191,191,Love Hina Christmas Special: Silent Eve,Love Hina Christmas Movie,ラブひなクリスマススペシャル 〜サイレント・イヴ〜,SPECIAL,None,"Comedy, Romance, Slice of Life","Shounen, Harem, College"
192,192,Love Hina: Haru Special - Kimi Sakura Chiru Nakare!!,Love Hina Spring Movie,ラブひな春スペシャル 〜キミサクラチルナカレ!!〜,SPECIAL,None,"Adventure, Comedy, Romance",Primarily Female Cast
193,193,Maburaho,None,まぶらほ,TV,None,"Comedy, Drama, Ecchi, Romance","Magic, School, Harem"
194,194,Macross Zero,Macross Zero,マクロス ゼロ,OVA,None,"Adventure, Mecha, Sci-Fi","Military, Real Robot, Love Triangle, Shounen"
195,195,Onegai Teacher,Please Teacher!,おねがい☆ティーチャー,TV,None,"Comedy, Romance, Sci-Fi","Teacher, Aliens"
196,196,Onegai Twins,Please Twins,おねがい☆ツインズ,TV,None,"Comedy, Drama, Sci-Fi","Harem, School"
197,197,Rizelmine,None,りぜるまいん,TV_SHORT,None,"Comedy, Ecchi, Romance, Sci-Fi",School
198,198,Speed Grapher,Speed Grapher,スピードグラファー,TV,None,"Action, Mystery, Drama, Psychological, Supernatural","Photography, Super Power"
199,199,Sen to Chihiro no Kamikakushi,Spirited Away,千と千尋の神隠し,MOVIE,ORIGINAL,"Adventure, Drama, Romance, Supernatural, Fantasy","Coming of Age, Isekai, Female Protagonist, Magic, Gods, Mythology, Youkai, Dragons, Memory Manipulation, Witch, Age Gap, Trains"
200,200,Tenshi na Konamaiki,Cheeky Angel,天使な小生意気,TV,None,"Comedy, Romance","Magic, Shounen"
201,201,Den'ei Shoujo Video Girl Ai,None,電影少女 VIDEO・GIRL・AI,OVA,None,"Comedy, Drama, Ecchi, Romance","Shounen, Artificial Intelligence"
202,202,Wolf's Rain,Wolf's Rain,ウルフズレイン,TV,ORIGINAL,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi","Survival, Animals, Dystopian, Tragedy, Post-Apocalyptic, Primarily Adult Cast"
203,203,Words Worth,None,ワーズ・ワース,OVA,VISUAL_NOVEL,"Adventure, Fantasy, Hentai","Demons, Magic"
204,204,Yumeria,None,ゆめりあ,TV,None,"Action, Comedy, Ecchi","Harem, Super Power"
205,205,Samurai Champloo,None,サムライチャンプルー,TV,ORIGINAL,"Adventure, Comedy, Action","Swordplay, Samurai, Historical, Primarily Adult Cast, Anachronism, Rural, Martial Arts, Shounen"
206,206,Lodoss-tou Senki: Eiyuu Kishi Den,Record of Lodoss War: Chronicles of the Heroic Knight,ロードス島戦記　英雄騎士伝,TV,None,"Action, Adventure, Drama, Fantasy, Romance","Magic, Swordplay"
207,207,Lodoss-tou Senki,Record of Lodoss War,ロードス島戦記,OVA,None,"Action, Adventure, Fantasy, Supernatural","Magic, Goblin, Shounen, Swordplay"
208,208,R.O.D OVA,None,R.O.D リード・オア・ダイ,OVA,None,"Action, Adventure, Mystery, Sci-Fi","Super Power, Historical, Magic, Female Protagonist, Guns, Primarily Adult Cast"
209,209,R.O.D the TV,None,アール・オー・ディー ザ・ティーヴィー,TV,None,"Action, Adventure, Comedy, Drama, Sci-Fi","Super Power, Ensemble Cast, Alternate Universe, Conspiracy, Memory Manipulation, Primarily Female Cast, Seinen, Writing"
210,210,Ranma ½,None,らんま1/2,TV,MANGA,"Comedy, Slice of Life","Gender Bending, Martial Arts, Slapstick, Episodic, Male Protagonist, Female Protagonist"
211,211,Pure Mail,None,ピュアメール,OVA,None,Hentai,School
212,212,Project A-Ko,Project A-ko,プロジェクトＡ子,MOVIE,ORIGINAL,"Adventure, Comedy, Mecha, Sci-Fi","Super Power, School, Shounen, Female Protagonist, Primarily Female Cast, Parody, Revenge"
213,213,Pia Carrot,Welcome to Pia Carrot,Piaキャロットへようこそ!!,OVA,None,"Comedy, Hentai, Romance",
214,214,Pia Carrot 2,Welcome To Pia Carrot 2,Piaキャロットへようこそ!! 2,OVA,None,"Comedy, Drama, Hentai, Romance",Female Protagonist
215,215,Pia Carrot 2 DX,None,Pia キャロット へ ようこそ!! 2 DX,OVA,None,"Comedy, Romance",
216,216,Pia Carrot: The Movie,Welcome to Pia Carrot! Sayaka's Love Story,Pia♥キャロットへようこそ！！劇場版～さやかの恋物語～,MOVIE,None,Romance,
217,217,Shin Angel,New Angel,新エンジェル,OVA,None,"Comedy, Drama, Hentai, Romance",
218,218,Kidou Senkan Nadesico,Martian Successor Nadesico,機動戦艦ナデシコ,TV,ORIGINAL,"Action, Comedy, Mecha, Romance, Sci-Fi","Parody, Real Robot"
219,219,Kidou Senkan Nadesico: The Prince of Darkness,Martian Successor Nadesico: The Prince of Darkness,機動戦艦ナデシコ The prince of darkness,MOVIE,ORIGINAL,"Action, Comedy, Drama, Mecha, Sci-Fi","Shounen, Real Robot"
220,220,Mystery of the Necronomicon,None,黒の断章,OVA,None,Hentai,
221,221,Mezzo Forte,None,メゾフォルテ,OVA,ORIGINAL,"Action, Comedy, Hentai, Sci-Fi","Police, Female Protagonist"
222,222,Mezzo DSA,None,メゾ,TV,None,"Action, Adventure, Comedy, Mystery, Sci-Fi","Shounen, Female Protagonist, Police"
223,223,Dragon Ball,None,ドラゴンボール,TV,MANGA,"Adventure, Comedy, Fantasy","Shounen, Super Power, Martial Arts, Aliens, Robots, Male Protagonist, Anachronism, Multiple Personalities"
225,225,Dragon Ball GT,None,ドラゴンボールGT,TV,ORIGINAL,"Action, Adventure, Comedy, Fantasy, Sci-Fi","Henshin, Age Regression, Male Protagonist, Magic, Shounen, Space"
226,226,Elfen Lied,Elfen Lied,エルフェンリート,TV,MANGA,"Action, Drama, Ecchi, Horror, Psychological, Romance, Supernatural","Monster Girl, Gore, Super Power, Fugitive, Amnesia, Revenge, Tragedy, Love Triangle, Male Protagonist, Nudity, Yandere, Nekomimi, Military, Multiple Personalities"
227,227,FLCL,FLCL,フリクリ,OVA,ORIGINAL,"Action, Comedy, Mecha, Sci-Fi","Coming of Age, Surreal Comedy, Age Gap, Meta, Aliens, Robots, Parody, Super Robot, Male Protagonist, Baseball, Magic"
228,228,Jigoku Shoujo,Hell Girl,地獄少女,TV,ORIGINAL,"Horror, Mystery, Psychological, Supernatural","Episodic, Revenge, Female Protagonist, Afterlife, Tragedy"
229,229,Ninin ga Shinobuden,Ninja Nonsense,ニニンがシノブ伝,TV,None,Comedy,"Parody, Ninja, Meta"
230,230,Air Master,None,エアマスター,TV,None,"Adventure, Comedy, Action","Martial Arts, Female Protagonist, Yuri, Shounen"
231,231,Asagiri no Miko,Shrine of the Morning Mist,朝霧の巫女,TV_SHORT,None,"Action, Comedy, Drama, Fantasy","Magic, School"
232,232,Cardcaptor Sakura,Cardcaptor Sakura,カードキャプターさくら,TV,MANGA,"Adventure, Comedy, Drama, Romance, Mahou Shoujo","Magic, Shoujo, Female Protagonist, Primarily Child Cast, Episodic, School, Bisexual, Boys' Love"
233,233,Daa! Daa! Daa!,None,だぁ! だぁ! だぁ!,TV,None,"Comedy, Sci-Fi","Shoujo, School"
234,234,Dan Doh!!,None,ダンドー,TV,None,"Adventure, Sports","Shounen, Golf"
235,235,Meitantei Conan,Case Closed,名探偵コナン,TV,MANGA,"Adventure, Comedy, Mystery, Psychological","Police, Shounen, Episodic, Crossover, Male Protagonist, Age Regression, Educational"
236,236,E's Otherwise,E's Otherwise,エスアザーワイズ,TV,None,"Adventure, Comedy, Drama, Sci-Fi, Supernatural",Shounen
237,237,Koukyou Shihen Eureka Seven,Eureka Seven,交響詩篇エウレカセブン,TV,None,"Adventure, Drama, Mecha, Romance, Sci-Fi","Environmental, Super Robot, Coming of Age, Philosophy, War, Shounen, Aliens, Military, Ships, Terrorism"
238,238,Rekka no Honoo,Flame of Recca,烈火の炎,TV,None,"Action, Adventure","Super Power, Ninja, Shounen"
239,239,Gankutsuou,Gankutsuou: The Count of Monte Cristo,巌窟王,TV,OTHER,"Drama, Mystery, Sci-Fi, Supernatural, Thriller","Classic Literature, Revenge, Male Protagonist, Seinen, Foreign, Space, Vampire"
240,240,Genshiken,Genshiken,げんしけん,TV,None,"Comedy, Slice of Life","Otaku Culture, Parody, Meta, Primarily Adult Cast, College, School Club, Ensemble Cast"
241,241,Girls Bravo: First Season,None,GIRLSブラボー first season,TV,None,"Comedy, Ecchi, Romance",School
242,242,Gokusen,None,ごくせん,TV,None,"Comedy, Drama, Slice of Life","Yakuza, Delinquents, Josei, School, Teacher"
243,243,Gravitation,None,グラビテーション,TV,MANGA,"Comedy, Music, Romance","Boys' Love, Band, Crossdressing, Primarily Adult Cast, Shoujo"
244,244,Agatha Christie no Meitantei Poirot to Marple,Agatha Christie's Great Detectives Poirot and Marple,アガサ・クリスティーの名探偵ポワロとマープル,TV,None,Mystery,Historical
245,245,Great Teacher Onizuka,None,グレート・ティーチャー・オニヅカ,TV,MANGA,"Comedy, Drama, Slice of Life","Teacher, Work, School, Delinquents, Shounen, Gangs, Male Protagonist"
246,246,Groove Adventure Rave,Rave Master,レイヴ,TV,None,"Adventure, Comedy, Fantasy, Romance",Shounen
247,247,Harukanaru Toki no Naka de: Hachiyou Shou,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,遙かなる時空の中で〜八葉抄〜,TV,MANGA,"Drama, Fantasy","Magic, Shoujo, Historical"
248,248,Ichigo 100%,Strawberry 100%,いちご100%,TV,None,"Comedy, Ecchi, Romance","School, Harem, Shounen"
249,249,InuYasha,InuYasha,犬夜叉,TV,None,"Action, Adventure, Comedy, Fantasy, Romance","Demons, Magic, Historical, Swordplay, Shounen, Love Triangle, Isekai, Archery, Miko, Female Protagonist, Time Manipulation"
250,250,Konjiki no Gash Bell!!,Zatch Bell!,金色のガッシュベル!!,TV,None,"Adventure, Comedy, Supernatural","Magic, Shounen, Battle Royale, Male Protagonist, Amnesia, Memory Manipulation, Foreign, Episodic"
251,251,Kyou kara Maou!,King From Now On!,今日からマ王！,TV,None,"Adventure, Comedy, Fantasy","Isekai, Demons, Shoujo"
252,252,Madlax,None,マドラックス,TV,None,"Drama, Mystery, Supernatural","Magic, Military, Shounen, Assassins"
253,253,Jungle wa Itsumo Hare nochi Guu,Haré+Guu,ジャングルはいつもハレのちグゥ,TV,None,Comedy,Surreal Comedy
254,254,Jungle wa Itsumo Hare nochi Guu Deluxe,Haré+Guu Deluxe,ジャングルはいつもハレのちグゥ　デラックス,OVA,None,Comedy,
255,255,Jungle wa Itsumo Hare nochi Guu Final,None,ジャングルはいつもハレのちグゥ　ＦＩＮＡＬ,OVA,None,Comedy,
256,256,Hoshi no Koe,Voices of a Distant Star,ほしのこえ,OVA,ORIGINAL,"Drama, Mecha, Romance, Sci-Fi","Aliens, Space, CGI"
257,257,Ikkitousen,Battle Vixens: Ikki Tousen,一騎当千,TV,MANGA,"Ecchi, Action","Martial Arts, School, Super Power, Female Protagonist, Nudity"
258,258,Hitsuji no Uta,Sheep's Song,羊のうた,OVA,None,"Drama, Horror",Vampire
259,259,Happy☆Lesson,None,HAPPY☆LESSON,OVA,None,"Comedy, Romance","Harem, School"
260,260,Happy☆Lesson (TV),None,HAPPY☆LESSON,TV,None,"Comedy, Drama, Romance, Slice of Life",Harem
261,261,Happy☆Lesson: Advance,None,HAPPY☆LESSON ADVANCE,TV,None,"Comedy, Romance, Slice of Life",Harem
262,262,Happy☆Lesson: The Final,None,HAPPY☆LESSON THE FINAL,OVA,None,"Comedy, Romance","Harem, School"
263,263,Hajime no Ippo,Fighting Spirit,はじめの一歩 THE FIGHTING!,TV,None,"Comedy, Drama, Sports","Boxing, Shounen, Ensemble Cast, Delinquents, Bullying"
264,264,Hajime no Ippo: Champion Road,Fighting Spirit: Champion Road,はじめの一歩 -Champion Road-,SPECIAL,None,"Comedy, Sports","Boxing, Shounen"
265,265,Hajime no Ippo: Mashiba vs. Kimura,Fighting Spirit: Mashiba vs. Kimura,はじめの一歩 間柴vs木村 死刑執行,OVA,None,"Comedy, Sports","Boxing, Shounen"
266,266,Gunparade March: Arata Naru Kougunka,Gunparade March,ガンパレード・マーチ -新たなる行軍歌-,TV,None,"Drama, Mecha, Romance, Sci-Fi, Slice of Life","Shounen, War"
267,267,Gungrave,None,ガングレイヴ,TV,VIDEO_GAME,"Action, Drama, Sci-Fi","Seinen, Gangs, Mafia, Super Power, Primarily Adult Cast"
268,268,Golden Boy,Golden Boy,ゴールデンボーイ,OVA,MANGA,"Adventure, Comedy, Ecchi","Satire, Educational, Episodic, Seinen, Male Protagonist, Work, Motorcycles, Swimming, Harem, Cultivation"
269,269,Bleach,Bleach,ブリーチ,TV,MANGA,"Action, Comedy, Supernatural","Swordplay, Super Power, Shounen, Urban Fantasy, Demons, Afterlife, Male Protagonist, Anachronism"
270,270,Hellsing,None,Hellsing [ヘルシング],TV,None,"Action, Horror, Mystery","Vampire, Seinen, Super Power, Gore, Guns, Military"
271,271,Gad Guard,None,ガドガード,TV,None,"Adventure, Mecha, Sci-Fi","Shounen, Robots, Dystopian"
272,272,Noir,None,ノワール,TV,None,"Action, Drama, Mystery","Noir, Primarily Female Cast, Assassins, Guns, Triads, Gangs, Foreign, Amnesia, Revenge, Fugitive, Yuri"
273,273,Mahoutsukai ni Taisetsu na Koto,Someday's Dreamers,魔法遣いに大切なこと,TV,MANGA,"Drama, Slice of Life, Supernatural","Magic, Coming of Age"
274,274,Kiddy Grade,None,キディ・グレイド,TV,None,"Action, Ecchi, Mecha, Sci-Fi","Super Power, Space, Female Protagonist"
275,275,Love Love?,Love Love?,LOVE♥LOVE?,TV_SHORT,None,"Comedy, Ecchi, Romance",Harem
276,276,Mahoromatic,Mahoromatic - Automatic Maiden,まほろまてぃっく,TV,MANGA,"Comedy, Romance, Sci-Fi","Military, Robots, Nudity"
277,277,Mahoromatic: Motto Utsukushii Mono,Mahoromatic - Something More Beautiful,まほろまてぃっく～もっと 美しいもの,TV,MANGA,"Comedy, Drama, Romance, Sci-Fi","Military, Robots"
278,278,Viewtiful Joe,None,ビューティフル  ジョー,TV,VIDEO_GAME,"Action, Comedy, Sci-Fi",Shounen
279,279,Kousetsu Hyaku Monogatari,Requiem from the Darkness,京極夏彦　巷説百物語,TV,None,"Fantasy, Horror, Mystery, Psychological, Supernatural",Historical
280,280,Animal Yokochou,Animal Lane,アニマル横町,TV,None,"Adventure, Comedy, Fantasy",Shoujo
281,281,Akane Maniax,None,アカネマニアックス,OVA,None,"Comedy, Mecha, Romance",
282,282,Angel Heart,None,エンジェル・ハート,TV,None,"Action, Romance","Ensemble Cast, Assassins, Primarily Adult Cast"
283,283,Akage no Anne,Anne of Green Gables,赤毛のアン,TV,OTHER,"Drama, Slice of Life","Classic Literature, Coming of Age, Shoujo, Historical, Foreign, Female Protagonist, Iyashikei"
284,284,Area 88 (TV),None,エリア８８,TV,None,"Action, Drama, Romance","Military, Aviation, Shounen"
285,285,Argento Soma,None,アルジェント ソーマ,TV,None,"Action, Adventure, Drama, Mecha, Sci-Fi","Military, Aviation"
286,286,B't X,B't X,B`T X　ビート・エックス,TV,MANGA,"Adventure, Mecha, Sci-Fi",Shounen
287,287,Grappler Baki,Baki the Grappler,グラップラー刃牙 (2001),TV,None,Sports,"Martial Arts, Primarily Male Cast, Male Protagonist, Shounen, Primarily Adult Cast"
288,288,Bakuten Shoot Beyblade,Beyblade,爆転シュート　ベイブレード,TV,None,"Action, Adventure, Comedy, Sci-Fi, Sports",Shounen
289,289,Comic Party,None,こみっくパーティー,TV,None,"Comedy, Drama","Otaku Culture, Male Protagonist, Drawing, Cosplay"
290,290,Seikai no Monshou,Crest of the Stars,星界の紋章,TV,OTHER,"Action, Romance, Sci-Fi","Space, Space Opera, Aliens, Military, Politics"
291,291,Da Capo Second Season,D.C.S.S. ~Da Capo Second Season~,D.C.S.S. ～ダ・カーポ セカンドシーズン～,TV,None,"Comedy, Drama, Romance, Supernatural",Harem
292,292,Dear Boys,Hoop Days,ディア・ボーイズ,TV,None,"Drama, Sports","Basketball, Shounen"
293,293,Di Gi Charat,None,デ・ジ･キャラット,TV_SHORT,None,"Comedy, Fantasy, Sci-Fi","Work, Aliens, Primarily Female Cast, Female Protagonist, Episodic, Cute Girls Doing Cute Things, Chibi, Nekomimi"
294,294,Divergence Eve,None,ダイバージェンス・イヴ,TV,None,"Adventure, Comedy, Drama, Horror, Mecha, Sci-Fi",Space
295,295,Divergence Eve 2: Misaki Chronicles,Misaki Chronicle: Divergence Eve,みさきクロニクル 〜ダイバージェンス・イヴ〜,TV,None,"Mecha, Sci-Fi",Historical
296,296,Dragon Drive,None,ドラゴンドライブ,TV,None,"Action, Adventure, Comedy, Fantasy, Sci-Fi",School
297,297,Grenadier: Hohoemi no Senshi,Grenadier: The Beautiful Warrior,グレネーダー 〜ほほえみの閃士〜,TV,None,"Adventure, Comedy, Ecchi",Shounen
298,298,.hack//Tasogare no Udewa Densetsu,.hack//Legend Of The Twilight,.hack//黄昏の腕輪伝説,TV,None,"Adventure, Comedy, Fantasy, Sci-Fi","Shounen, Video Games"
299,299,.hack//Liminality,None,None,OVA,None,"Mystery, Sci-Fi","Video Games, Seinen"
300,300,3x3 Eyes,3x3 Eyes,3×3EYES,OVA,MANGA,"Action, Fantasy, Horror, Romance","Demons, Magic, Seinen"
301,301,Cinderella Boy,None,シンデレラボーイ,TV,None,"Action, Adventure, Comedy, Mystery",
302,302,Mirai Shounen Conan,Future Boy Conan,未来少年コナン,TV,OTHER,"Adventure, Drama, Sci-Fi","Post-Apocalyptic, Survival, Fugitive, Steampunk, Aviation, Primarily Child Cast, Lost Civilization, Male Protagonist"
303,303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,Oh! My Goddess: The Adventures of Mini-Goddess,ああっ女神さまっ 小っちゃいって事は便利だねっ,TV_SHORT,MANGA,"Comedy, Supernatural",Magic
304,304,Aa! Megami-sama! Movie,Ah! My Goddess: The Movie,劇場版　ああっ女神さまっ,MOVIE,None,"Comedy, Romance, Supernatural","Magic, Primarily Female Cast, Male Protagonist, Urban Fantasy"
305,305,Abashiri Ikka,None,あばしり一家,OVA,None,"Action, Comedy",Shounen
306,306,Abenobashi Mahou Shoutengai,Magical Shopping Arcade Abenobashi,アベノ橋魔法☆商店街,TV,None,"Comedy, Ecchi, Fantasy","Parody, Slapstick, Isekai"
307,307,Kerokko Demetan,None,けろっこデメタン,TV,None,Comedy,
308,308,Zettai Shounen,None,絶対少年,TV,ORIGINAL,"Drama, Fantasy, Mystery, Sci-Fi",Rural
309,309,Zettai Seigi Love Pheromone,None,絶対正義ラブフェロモン,TV_SHORT,ORIGINAL,Comedy,"Magic, Parody"
310,310,Acchi, Kocchi, Socchi,Three Little Ghosts,小さなおばけ アッチ・ソッチ・コッチ,TV,None
